;ShotType;Transition;TwoLegged;Angle;Distance;competition_EURO;competition_NBA;competition_SLO1;competition_U14;playertype_F;playertype_G;movement_dribble or cut;movement_no
4214;5;1;0;41.86;2.73;1;0;0;0;0;1;1;0
4215;1;1;0;68.3;0.69;1;0;0;0;0;1;1;0
4216;0;1;1;61.7;7.24;1;0;0;0;0;1;0;1
4217;5;0;0;45.87;2.69;1;0;0;0;0;1;0;1
4218;5;0;0;36.94;2.14;1;0;0;0;0;1;1;0
4219;0;0;1;37.47;7.31;1;0;0;0;0;0;0;1
4220;2;0;1;14.25;0.65;1;0;0;0;0;1;0;1
4221;1;0;1;81.66;0.65;1;0;0;0;0;1;0;1
4222;0;1;1;41.88;7.14;1;0;0;0;1;0;0;1
4223;0;0;1;37.47;7.31;1;0;0;0;0;1;0;1
4224;0;1;1;24.73;4.61;1;0;0;0;1;0;0;1
4225;0;0;1;87.27;6.49;1;0;0;0;1;0;0;1
4226;0;0;1;44.93;7.28;1;0;0;0;1;0;0;1
4227;0;0;1;14.1;7.26;1;0;0;0;1;0;0;1
4228;0;0;1;84.87;2.26;1;0;0;0;1;0;0;1
4229;4;0;1;77.6;0.44;1;0;0;0;1;0;0;1
4230;1;0;0;16.05;1.16;1;0;0;0;1;0;0;0
4231;0;0;1;88.65;6.27;1;0;0;0;1;0;0;1
4232;0;0;1;89.45;7.07;1;0;0;0;0;1;0;1
4233;0;1;1;8.79;3.85;1;0;0;0;0;1;0;1
4234;0;0;1;56.61;7.31;1;0;0;0;0;1;0;1
4235;0;0;1;6.73;5.03;1;0;0;0;0;1;0;1
4236;1;0;0;54.55;1.18;1;0;0;0;0;1;1;0
4237;0;1;1;25.09;5.81;1;0;0;0;0;1;0;1
4238;0;0;1;31.97;7.28;1;0;0;0;0;1;0;1
4239;1;1;0;52.99;0.87;1;0;0;0;0;1;1;0
4240;0;0;1;82.73;7.13;1;0;0;0;0;1;0;1
4241;0;0;1;80.1;7.12;1;0;0;0;0;1;0;1
4242;0;0;1;1.62;7.58;1;0;0;0;0;1;0;1
4243;0;0;1;50.24;7.39;1;0;0;0;0;1;0;1
4244;0;0;1;88.8;5.79;1;0;0;0;0;1;0;1
4245;0;0;1;25.6;6.08;1;0;0;0;0;1;0;1
4246;0;0;1;0.83;7.36;1;0;0;0;0;1;0;1
4247;0;0;1;87.49;7.08;1;0;0;0;0;1;0;1
4248;4;1;1;45.76;0.6;1;0;0;0;0;0;0;1
4249;3;0;1;26.71;1.31;1;0;0;0;0;0;0;1
4250;4;0;1;84.62;0.43;1;0;0;0;0;0;0;1
4251;3;0;1;76.23;2.21;1;0;0;0;0;0;0;1
4252;3;0;1;23.28;1.63;1;0;0;0;0;0;0;1
4253;0;0;1;83.18;4.42;1;0;0;0;0;0;0;1
4254;0;0;1;0.66;4.67;1;0;0;0;0;0;0;1
4255;3;0;1;16.0;1.55;1;0;0;0;0;0;0;1
4256;3;0;1;50.76;0.83;1;0;0;0;0;0;0;1
4257;3;0;0;1.59;1.93;1;0;0;0;0;0;0;1
4258;3;0;1;86.41;2.36;1;0;0;0;0;0;0;1
4259;1;0;1;72.69;1.4;1;0;0;0;0;0;0;1
4260;0;1;1;61.7;7.24;1;0;0;0;0;0;0;1
4261;3;0;1;60.27;2.04;1;0;0;0;1;0;0;1
4262;0;0;1;46.1;7.44;1;0;0;0;1;0;0;1
4263;3;0;1;25.75;1.48;1;0;0;0;1;0;0;1
4264;0;0;1;39.73;7.54;1;0;0;0;0;1;0;1
4265;5;1;0;50.81;3.39;1;0;0;0;0;1;1;0
4266;0;0;1;50.42;7.92;1;0;0;0;0;1;0;1
4267;1;1;0;74.93;0.78;1;0;0;0;0;1;1;0
4268;0;0;1;52.74;7.27;1;0;0;0;0;1;0;1
4269;3;0;1;59.21;2.18;1;0;0;0;0;0;0;1
4270;3;0;1;62.82;1.39;1;0;0;0;0;0;0;1
4271;0;0;1;0.0;2.41;1;0;0;0;0;0;0;1
4272;1;0;1;5.29;0.58;1;0;0;0;0;0;0;1
4273;0;0;1;6.07;2.53;1;0;0;0;0;0;0;1
4274;0;0;1;6.52;5.19;1;0;0;0;0;0;0;1
4275;0;0;1;59.97;0.62;1;0;0;0;0;0;0;1
4276;0;0;1;2.94;7.32;1;0;0;0;0;0;0;1
4277;3;0;1;83.66;2.32;1;0;0;0;0;0;0;1
4278;0;0;1;33.03;7.37;1;0;0;0;0;0;0;1
4279;0;0;1;62.05;7.1;1;0;0;0;1;0;0;1
4280;0;0;0;60.52;0.74;1;0;0;0;1;0;0;1
4281;0;0;0;15.35;2.83;1;0;0;0;1;0;1;0
4282;1;0;0;55.01;0.92;1;0;0;0;1;0;1;0
4283;0;0;1;33.15;7.44;1;0;0;0;0;1;0;1
4284;0;0;1;89.22;6.91;1;0;0;0;0;1;0;1
4285;0;0;1;88.77;6.91;1;0;0;0;0;1;0;1
4286;0;0;1;52.08;6.11;1;0;0;0;0;1;0;1
4287;0;0;1;89.17;6.48;1;0;0;0;0;1;0;1
4288;0;0;1;43.92;4.09;1;0;0;0;0;1;0;1
4289;0;0;1;86.99;6.92;1;0;0;0;0;1;0;1
4290;5;0;0;12.73;8.27;1;0;0;0;0;1;1;0
4291;0;0;1;55.2;7.24;1;0;0;0;0;1;0;1
4292;0;0;1;25.18;7.3;1;0;0;0;0;1;0;1
4293;0;0;1;89.59;5.63;1;0;0;0;0;1;0;1
4294;0;0;1;84.09;4.58;1;0;0;0;0;1;0;1
4295;0;1;1;60.91;7.17;1;0;0;0;0;1;0;1
4296;0;0;1;7.63;7.27;1;0;0;0;0;1;0;1
4297;5;0;0;73.56;1.28;1;0;0;0;0;1;1;0
4298;3;0;1;27.22;2.23;1;0;0;0;0;1;0;1
4299;0;0;1;1.08;5.7;1;0;0;0;0;1;0;1
4300;1;0;0;73.08;1.06;1;0;0;0;0;1;1;0
4301;0;0;1;38.91;7.25;1;0;0;0;0;0;0;1
4302;3;0;1;0.0;1.71;1;0;0;0;0;1;0;1
4303;3;0;1;20.84;1.66;1;0;0;0;0;0;0;1
4304;0;0;1;89.67;7.02;1;0;0;0;0;0;0;1
4305;0;0;1;52.57;7.42;1;0;0;0;0;0;0;1
4306;3;0;1;1.51;2.03;1;0;0;0;0;0;0;1
4307;5;0;0;35.08;0.84;1;0;0;0;0;0;0;1
4308;0;0;1;2.52;7.32;1;0;0;0;0;0;0;1
4309;0;0;1;7.68;0.8;1;0;0;0;0;0;0;1
4310;0;0;1;7.12;3.03;1;0;0;0;0;0;0;1
4311;3;0;1;72.93;0.5;1;0;0;0;0;0;0;1
4312;0;0;1;66.26;1.17;1;0;0;0;0;0;0;1
4313;5;0;0;65.61;2.71;1;0;0;0;0;0;0;0
4314;0;0;1;0.85;7.2;1;0;0;0;0;0;0;1
4315;5;1;0;8.38;0.37;1;0;0;0;0;0;1;0
4316;0;0;1;49.18;1.13;1;0;0;0;0;0;0;1
4317;0;0;1;50.63;5.75;1;0;0;0;0;1;0;1
4318;1;0;1;57.86;0.89;1;0;0;0;0;1;0;1
4319;0;0;1;23.28;1.63;1;0;0;0;0;1;0;1
4320;1;1;0;69.83;0.74;1;0;0;0;0;1;1;0
4321;5;0;0;57.19;1.47;1;0;0;0;0;1;0;0
4322;0;0;1;56.03;7.3;1;0;0;0;1;0;0;1
4323;0;0;1;17.1;6.01;1;0;0;0;1;0;0;1
4324;4;0;1;66.26;0.23;1;0;0;0;1;0;0;1
4325;0;0;1;17.74;5.98;1;0;0;0;1;0;0;1
4326;1;0;1;50.68;7.2;1;0;0;0;1;0;0;1
4327;0;0;0;72.86;1.23;1;0;0;0;1;0;1;0
4328;3;0;1;3.37;1.82;1;0;0;0;0;0;0;1
4329;3;0;1;89.22;6.91;1;0;0;0;0;0;0;1
4330;1;1;0;55.92;0.84;1;0;0;0;0;0;1;0
4331;3;0;1;53.45;1.33;1;0;0;0;0;0;0;1
4332;0;0;1;60.59;7.32;1;0;0;0;1;0;0;1
4333;1;0;1;70.94;0.45;1;0;0;0;1;0;0;1
4334;0;0;0;73.55;2.23;1;0;0;0;0;1;1;0
4335;1;0;0;77.03;0.66;1;0;0;0;0;1;1;0
4336;0;1;1;4.51;7.49;1;0;0;0;0;1;0;1
4337;0;0;1;28.94;7.31;1;0;0;0;0;1;0;1
4338;1;0;0;80.65;1.57;1;0;0;0;0;1;1;0
4339;0;0;1;60.71;7.13;1;0;0;0;0;1;0;1
4340;0;0;1;53.24;7.36;1;0;0;0;0;1;0;1
4341;0;0;1;53.21;5.55;1;0;0;0;0;1;0;1
4342;1;1;0;64.04;0.95;1;0;0;0;0;1;1;0
4343;1;0;0;85.21;0.48;1;0;0;0;0;1;1;0
4344;0;0;1;41.93;8.02;1;0;0;0;0;1;0;1
4345;0;0;1;73.11;7.0;1;0;0;0;0;1;0;1
4346;0;0;1;10.16;7.59;1;0;0;0;0;1;0;1
4347;0;0;1;63.8;7.16;1;0;0;0;0;1;0;1
4348;0;0;1;77.47;7.13;1;0;0;0;0;1;0;1
4349;0;0;1;50.23;5.37;1;0;0;0;0;1;0;1
4350;0;0;1;54.03;7.68;1;0;0;0;0;1;0;1
4351;0;0;1;59.85;5.76;1;0;0;0;0;1;0;1
4352;3;0;1;11.83;1.31;1;0;0;0;0;0;0;1
4353;3;0;1;34.6;1.23;1;0;0;0;0;0;0;1
4354;3;0;0;23.5;1.75;1;0;0;0;0;0;0;1
4355;0;0;1;60.11;4.51;1;0;0;0;0;0;0;1
4356;0;0;1;2.48;4.95;1;0;0;0;0;0;0;1
4357;0;0;1;36.52;0.72;1;0;0;0;0;0;0;1
4358;0;0;1;71.44;6.72;1;0;0;0;1;0;0;1
4359;3;0;1;75.5;1.88;1;0;0;0;1;0;0;1
4360;3;0;1;79.19;1.36;1;0;0;0;1;0;0;1
4361;0;0;1;58.93;4.88;1;0;0;0;1;0;0;1
4362;3;0;1;66.16;1.7;1;0;0;0;1;0;0;1
4363;3;0;1;73.46;1.84;1;0;0;0;1;0;0;1
4364;0;0;1;85.37;3.17;1;0;0;0;1;0;0;1
4365;0;0;1;80.76;0.92;1;0;0;0;1;0;0;1
4366;3;0;1;3.48;1.77;1;0;0;0;1;0;0;1
4367;1;0;0;62.05;0.55;1;0;0;0;0;1;1;0
4368;0;0;1;57.24;6.24;1;0;0;0;0;1;0;1
4369;0;0;1;15.46;2.61;1;0;0;0;0;1;0;1
4370;0;1;1;54.89;6.16;1;0;0;0;0;1;0;1
4371;0;0;1;59.1;3.43;1;0;0;0;1;0;0;1
4372;5;0;0;74.55;0.56;1;0;0;0;1;0;1;0
4373;0;0;1;82.27;2.7;1;0;0;0;1;0;0;1
4374;0;0;1;48.19;7.33;1;0;0;0;1;0;0;1
4375;0;0;1;88.79;7.02;1;0;0;0;1;0;0;1
4376;0;0;1;87.06;7.08;1;0;0;0;1;0;0;1
4377;0;0;1;87.86;6.86;1;0;0;0;1;0;0;1
4378;5;1;0;32.7;0.5;1;0;0;0;1;0;1;0
4379;0;0;1;68.3;0.69;1;0;0;0;1;0;0;1
4380;0;1;1;87.01;6.97;1;0;0;0;1;0;0;1
4381;3;0;0;51.74;1.98;1;0;0;0;0;0;0;1
4382;0;0;1;83.43;1.29;1;0;0;0;0;0;0;1
4383;1;0;0;55.92;0.84;1;0;0;0;0;1;1;0
4384;0;0;1;28.03;7.18;1;0;0;0;0;1;0;1
4385;0;0;1;86.6;7.03;1;0;0;0;0;1;0;1
4386;0;0;1;55.99;5.75;1;0;0;0;0;1;0;1
4387;0;0;1;88.78;6.97;1;0;0;0;0;1;0;1
4388;0;0;1;26.31;7.37;1;0;0;0;0;1;0;1
4389;0;0;1;23.05;2.33;1;0;0;0;0;1;0;1
4390;0;0;0;14.51;1.71;1;0;0;0;0;1;0;1
4391;5;0;0;75.89;3.26;1;0;0;0;0;1;1;0
4392;0;0;1;58.78;7.14;1;0;0;0;0;1;0;1
4393;0;0;1;77.95;5.09;1;0;0;0;0;1;0;1
4394;5;0;1;80.91;0.6;1;0;0;0;0;1;0;1
4395;0;0;1;86.62;7.08;1;0;0;0;0;1;0;1
4396;0;1;1;72.34;0.84;1;0;0;0;0;0;0;1
4397;0;0;1;48.83;7.26;1;0;0;0;0;1;0;1
4398;0;0;1;85.4;6.88;1;0;0;0;0;1;0;1
4399;1;0;0;82.84;0.76;1;0;0;0;0;1;0;0
4400;0;0;1;48.55;7.22;1;0;0;0;0;1;0;1
4401;1;0;0;62.28;0.67;1;0;0;0;0;1;1;0
4402;1;0;0;51.36;0.75;1;0;0;0;0;1;1;0
4403;1;0;1;75.28;1.22;1;0;0;0;0;1;0;1
4404;0;1;1;77.5;0.93;1;0;0;0;0;1;0;1
4405;1;1;0;58.33;0.69;1;0;0;0;0;1;1;0
4406;0;0;1;62.31;2.06;1;0;0;0;0;1;0;1
4407;1;1;0;68.21;1.27;1;0;0;0;0;1;1;0
4408;0;0;1;44.97;4.7;1;0;0;0;0;1;0;1
4409;0;1;1;40.67;7.15;1;0;0;0;0;1;0;1
4410;5;0;0;65.76;1.41;1;0;0;0;0;1;1;0
4411;5;0;0;8.9;1.73;1;0;0;0;0;1;1;0
4412;3;0;0;88.65;1.71;1;0;0;0;0;1;0;1
4413;1;0;0;82.84;0.54;1;0;0;0;0;1;1;0
4414;1;0;0;89.58;1.82;1;0;0;0;0;1;1;0
4415;1;0;0;74.31;0.95;1;0;0;0;0;1;1;0
4416;0;0;1;89.6;5.73;1;0;0;0;1;0;0;1
4417;0;1;0;73.83;0.73;1;0;0;0;1;0;0;1
4418;0;0;1;15.39;7.47;1;0;0;0;1;0;0;1
4419;0;0;1;44.93;7.13;1;0;0;0;1;0;0;1
4420;0;0;1;1.85;1.66;1;0;0;0;1;0;0;1
4421;0;0;1;86.15;3.81;1;0;0;0;1;0;0;1
4422;0;0;1;49.78;3.65;1;0;0;0;1;0;0;1
4423;3;0;1;7.62;1.62;1;0;0;0;1;0;0;1
4424;3;0;1;15.75;1.78;1;0;0;0;1;0;0;1
4425;0;0;1;26.27;5.81;1;0;0;0;1;0;0;1
4426;0;0;1;0.0;7.2;1;0;0;0;0;1;0;1
4427;1;0;0;62.28;0.67;1;0;0;0;1;0;0;0
4428;1;0;0;71.22;0.96;1;0;0;0;1;0;0;0
4429;0;0;1;87.49;7.08;1;0;0;0;1;0;0;1
4430;3;0;1;9.82;1.57;1;0;0;0;1;0;0;1
4431;2;1;1;26.77;1.07;1;0;0;0;1;0;0;1
4432;0;0;1;26.86;7.59;1;0;0;0;1;0;0;1
4433;0;1;1;88.76;6.86;1;0;0;0;1;0;0;1
4434;0;0;1;12.25;0.76;1;0;0;0;1;0;0;1
4435;0;1;1;17.98;7.29;1;0;0;0;1;0;0;1
4436;0;1;1;55.31;7.17;1;0;0;0;1;0;0;1
4437;1;0;0;74.31;0.95;1;0;0;0;1;0;1;0
4438;5;0;1;43.46;1.17;1;0;0;0;1;0;0;1
4439;0;0;1;64.04;0.95;1;0;0;0;0;0;0;1
4440;3;0;1;72.93;0.5;1;0;0;0;0;0;0;1
4441;4;0;1;75.89;0.61;1;0;0;0;0;0;0;1
4442;0;0;1;75.89;0.83;1;0;0;0;0;0;0;1
4443;2;0;1;74.55;0.56;1;0;0;0;0;0;0;1
4444;4;0;1;77.6;0.44;1;0;0;0;0;0;0;1
4445;0;0;1;78.0;0.71;1;0;0;0;0;0;0;1
4446;1;0;1;46.7;1.47;1;0;0;0;1;0;0;1
4447;0;0;1;70.34;3.64;1;0;0;0;1;0;0;1
4448;0;0;1;80.41;3.15;1;0;0;0;1;0;0;1
4449;2;1;1;21.31;0.74;1;0;0;0;1;0;0;1
4450;0;0;1;42.03;5.2;1;0;0;0;1;0;0;1
4451;0;0;1;62.28;0.67;1;0;0;0;1;0;0;1
4452;0;1;1;49.38;7.34;1;0;0;0;1;0;0;1
4453;1;1;1;53.76;0.8;1;0;0;0;1;0;0;1
4454;0;0;1;88.87;4.77;1;0;0;0;1;0;0;1
4455;0;1;1;55.31;7.17;1;0;0;0;1;0;0;1
4456;0;0;0;75.89;0.17;1;0;0;0;1;0;0;1
4457;0;0;1;51.95;7.14;1;0;0;0;1;0;0;1
4458;1;0;0;48.3;0.79;1;0;0;0;1;0;1;0
4459;0;1;1;70.21;7.12;1;0;0;0;1;0;0;1
4460;4;0;1;81.43;0.27;1;0;0;0;1;0;0;1
4461;0;0;1;83.94;2.42;1;0;0;0;1;0;0;1
4462;0;0;1;73.39;0.89;1;0;0;0;1;0;0;1
4463;0;0;1;87.06;7.08;1;0;0;0;1;0;0;1
4464;3;0;1;10.03;1.85;1;0;0;0;1;0;0;1
4465;5;0;0;77.91;4.82;1;0;0;0;1;0;1;0
4466;0;0;1;44.64;7.78;1;0;0;0;1;0;0;1
4467;0;0;1;27.83;7.23;1;0;0;0;1;0;0;1
4468;1;0;1;71.09;0.62;1;0;0;0;1;0;0;1
4469;1;0;0;79.56;0.82;1;0;0;0;1;0;1;0
4470;0;1;1;80.45;7.06;1;0;0;0;1;0;0;1
4471;0;0;1;86.13;6.98;1;0;0;0;1;0;0;1
4472;0;0;0;78.11;2.03;1;0;0;0;1;0;0;1
4473;0;1;1;67.17;6.63;1;0;0;0;1;0;0;1
4474;0;1;1;60.06;6.55;1;0;0;0;1;0;0;1
4475;3;0;1;85.95;2.09;1;0;0;0;0;0;0;1
4476;0;0;1;69.07;1.32;1;0;0;0;0;0;0;1
4477;3;0;1;88.1;2.84;1;0;0;0;0;0;0;1
4478;3;0;0;4.29;2.15;1;0;0;0;0;0;0;1
4479;5;0;0;83.69;1.35;1;0;0;0;0;0;0;1
4480;1;0;1;45.76;0.6;1;0;0;0;0;0;0;1
4481;3;0;1;64.35;3.33;1;0;0;0;0;0;0;1
4482;0;1;1;71.64;4.57;1;0;0;0;1;0;0;1
4483;0;0;1;86.79;5.53;1;0;0;0;1;0;0;1
4484;0;0;1;28.78;7.23;1;0;0;0;1;0;0;1
4485;0;0;1;33.5;7.28;1;0;0;0;1;0;0;1
4486;5;0;0;63.07;2.82;1;0;0;0;1;0;1;0
4487;0;0;1;49.43;7.26;1;0;0;0;1;0;0;1
4488;0;0;1;0.0;3.27;1;0;0;0;1;0;0;1
4489;1;0;1;62.31;2.06;1;0;0;0;1;0;0;1
4490;0;0;1;4.16;2.96;1;0;0;0;1;0;0;1
4491;0;0;1;58.09;5.68;1;0;0;0;1;0;0;1
4492;1;1;0;67.57;0.81;1;0;0;0;1;0;1;0
4493;0;0;1;13.49;7.35;1;0;0;0;1;0;0;1
4494;0;0;1;51.01;7.17;1;0;0;0;1;0;0;1
4495;0;0;1;74.04;4.85;1;0;0;0;1;0;0;1
4496;5;0;0;51.09;3.24;1;0;0;0;0;1;1;0
4497;3;0;0;2.13;1.44;1;0;0;0;0;1;0;1
4498;5;0;0;86.16;6.23;1;0;0;0;0;1;0;0
4499;0;0;1;28.12;7.62;1;0;0;0;0;1;0;1
4500;0;0;1;1.88;4.89;1;0;0;0;0;1;0;1
4501;5;0;0;37.45;4.93;1;0;0;0;0;1;1;0
4502;0;0;1;24.9;7.76;1;0;0;0;0;1;0;1
4503;1;1;0;69.83;0.74;1;0;0;0;0;1;1;0
4504;1;1;0;85.69;0.54;1;0;0;0;0;1;1;0
4505;0;0;1;67.88;7.11;1;0;0;0;0;1;0;1
4506;1;0;0;59.62;0.93;1;0;0;0;0;1;1;0
4507;0;0;1;47.57;3.41;1;0;0;0;0;1;0;1
4508;0;0;1;16.41;7.4;1;0;0;0;0;1;0;1
4509;0;0;1;18.51;7.25;1;0;0;0;0;1;0;1
4510;0;0;1;44.64;7.47;1;0;0;0;0;1;0;1
4511;0;0;1;38.72;2.4;1;0;0;0;0;0;0;1
4512;0;0;1;38.85;7.17;1;0;0;0;0;0;0;1
4513;0;0;1;54.59;5.0;1;0;0;0;0;1;0;1
4514;0;0;1;1.6;7.69;1;0;0;0;0;0;0;1
4515;1;0;1;76.74;0.88;1;0;0;0;1;0;0;1
4516;0;0;1;34.88;8.06;1;0;0;0;1;0;0;1
4517;2;0;1;68.24;0.98;1;0;0;0;1;0;0;1
4518;5;0;0;58.75;2.57;1;0;0;0;1;0;1;0
4519;0;1;1;0.42;7.31;1;0;0;0;1;0;0;1
4520;0;0;1;86.92;0.75;1;0;0;0;1;0;0;1
4521;1;1;1;71.26;1.13;1;0;0;0;1;0;0;1
4522;0;0;1;7.62;1.62;1;0;0;0;1;0;0;1
4523;0;0;1;46.63;7.66;1;0;0;0;0;1;0;1
4524;0;0;1;65.9;7.22;1;0;0;0;0;1;0;1
4525;3;0;1;2.49;2.47;1;0;0;0;0;1;0;1
4526;0;0;1;65.3;7.31;1;0;0;0;0;1;0;1
4527;0;1;1;60.79;7.37;1;0;0;0;0;1;0;1
4528;0;1;1;68.94;7.0;1;0;0;0;0;1;0;1
4529;0;0;1;1.18;5.21;1;0;0;0;0;1;0;1
4530;0;0;1;68.75;7.24;1;0;0;0;0;1;0;1
4531;0;0;1;85.94;2.47;1;0;0;0;0;1;0;1
4532;5;1;0;80.76;0.92;1;0;0;0;0;1;0;0
4533;1;0;0;72.34;0.84;1;0;0;0;0;1;1;0
4534;0;0;1;82.9;6.42;1;0;0;0;0;1;0;1
4535;0;0;1;83.39;6.9;1;0;0;0;0;1;0;1
4536;1;1;0;57.01;0.77;1;0;0;0;0;1;1;0
4537;0;0;1;87.43;6.92;1;0;0;0;0;1;0;1
4538;0;0;1;71.26;1.13;1;0;0;0;0;0;0;1
4539;1;1;0;74.55;0.56;1;0;0;0;0;1;1;0
4540;1;1;0;87.94;0.38;1;0;0;0;0;1;1;0
4541;5;0;0;52.99;0.87;1;0;0;0;0;1;1;0
4542;1;0;0;85.21;1.13;1;0;0;0;0;1;0;0
4543;5;0;0;87.41;3.27;1;0;0;0;0;1;0;0
4544;0;0;1;84.85;7.05;1;0;0;0;0;1;0;1
4545;0;0;1;50.35;7.24;1;0;0;0;0;1;0;1
4546;5;0;0;71.12;3.45;1;0;0;0;0;1;1;0
4547;1;1;0;59.02;1.12;1;0;0;0;0;1;1;0
4548;5;0;0;19.02;1.81;1;0;0;0;0;1;1;0
4549;1;0;0;82.05;0.49;1;0;0;0;0;1;1;0
4550;0;0;1;52.56;7.15;1;0;0;0;1;0;0;1
4551;0;0;1;50.89;7.32;1;0;0;0;1;0;0;1
4552;0;0;1;79.56;0.82;1;0;0;0;1;0;0;1
4553;0;0;1;44.32;7.13;1;0;0;0;1;0;0;1
4554;5;0;0;34.3;0.57;1;0;0;0;1;0;0;0
4555;0;0;1;72.79;7.23;1;0;0;0;1;0;0;1
4556;0;0;1;38.65;7.29;1;0;0;0;1;0;0;1
4557;0;0;1;53.58;7.32;1;0;0;0;1;0;0;1
4558;0;0;1;89.89;7.13;1;0;0;0;1;0;0;1
4559;1;0;1;39.39;1.1;1;0;0;0;1;0;0;1
4560;0;0;1;2.88;1.06;1;0;0;0;1;0;0;1
4561;3;0;1;70.43;3.01;1;0;0;0;1;0;0;1
4562;0;0;1;65.5;3.47;1;0;0;0;1;0;0;1
4563;0;0;1;35.45;8.77;1;0;0;0;1;0;0;1
4564;3;0;1;3.19;1.93;1;0;0;0;1;0;0;1
4565;0;0;1;89.22;6.96;1;0;0;0;1;0;0;1
4566;1;0;1;49.7;0.56;1;0;0;0;1;0;0;1
4567;0;0;1;51.99;7.41;1;0;0;0;0;1;0;1
4568;0;0;1;89.22;6.91;1;0;0;0;0;1;0;1
4569;0;0;1;86.16;7.03;1;0;0;0;0;1;0;1
4570;0;0;1;86.62;7.08;1;0;0;0;0;1;0;1
4571;0;0;1;89.67;7.02;1;0;0;0;0;1;0;1
4572;0;0;1;63.6;7.24;1;0;0;0;0;1;0;1
4573;0;0;1;49.17;5.17;1;0;0;0;0;1;0;1
4574;0;0;1;4.2;3.66;1;0;0;0;1;0;0;1
4575;0;0;1;87.01;6.97;1;0;0;0;1;0;0;1
4576;0;0;1;69.86;5.59;1;0;0;0;1;0;0;1
4577;0;0;1;58.97;2.06;1;0;0;0;1;0;0;1
4578;1;0;0;35.54;0.65;1;0;0;0;1;0;1;0
4579;1;1;0;60.52;0.74;1;0;0;0;1;0;1;0
4580;0;0;1;21.19;7.26;1;0;0;0;1;0;0;1
4581;0;0;1;26.12;7.3;1;0;0;0;1;0;0;1
4582;1;0;1;52.99;0.87;1;0;0;0;1;0;0;1
4583;3;0;1;13.01;2.14;1;0;0;0;1;0;0;1
4584;0;0;1;46.29;3.41;1;0;0;0;1;0;0;1
4585;3;0;1;86.13;1.4;1;0;0;0;1;0;0;1
4586;0;0;1;88.33;6.91;1;0;0;0;1;0;0;1
4587;0;0;1;87.6;4.83;1;0;0;0;1;0;0;1
4588;0;0;1;40.51;3.38;1;0;0;0;0;0;0;1
4589;0;0;1;88.63;6.22;1;0;0;0;1;0;0;1
4590;0;0;1;87.86;6.86;1;0;0;0;1;0;0;1
4591;0;0;1;78.17;6.24;1;0;0;0;1;0;0;1
4592;0;0;1;32.91;7.3;1;0;0;0;1;0;0;1
4593;0;0;1;48.92;2.27;1;0;0;0;1;0;0;1
4594;0;0;1;4.64;7.28;1;0;0;0;1;0;0;1
4595;0;0;1;34.56;7.18;1;0;0;0;1;0;0;1
4596;0;0;1;1.31;4.67;1;0;0;0;1;0;0;1
4597;0;0;1;32.79;7.22;1;0;0;0;1;0;0;1
4598;1;0;1;78.83;0.76;1;0;0;0;0;1;0;1
4599;3;0;1;9.82;1.57;1;0;0;0;0;1;0;1
4600;1;0;0;58.33;0.69;1;0;0;0;0;1;1;0
4601;0;0;1;72.82;7.07;1;0;0;0;0;1;0;1
4602;0;1;1;56.66;6.54;1;0;0;0;0;1;0;1
4603;1;0;1;82.29;0.7;1;0;0;0;0;1;0;1
4604;1;0;0;87.12;0.8;1;0;0;0;0;1;1;0
4605;1;1;0;0.0;0.63;1;0;0;0;0;1;1;0
4606;0;0;1;9.33;4.3;1;0;0;0;0;1;0;1
4607;0;1;1;2.92;7.37;1;0;0;0;0;1;0;1
4608;5;1;0;16.0;1.55;1;0;0;0;0;1;1;0
4609;0;1;1;56.66;6.54;1;0;0;0;0;1;0;1
4610;0;0;1;66.87;6.41;1;0;0;0;1;0;0;1
4611;0;0;1;53.16;7.16;1;0;0;0;1;0;0;1
4612;0;0;1;69.55;7.2;1;0;0;0;1;0;0;1
4613;0;0;1;42.81;7.17;1;0;0;0;1;0;0;1
4614;0;0;1;1.79;5.16;1;0;0;0;1;0;0;1
4615;0;0;1;56.03;7.49;1;0;0;0;1;0;0;1
4616;0;0;1;43.43;7.25;1;0;0;0;1;0;0;1
4617;0;0;1;53.73;7.44;1;0;0;0;1;0;0;1
4618;0;0;1;88.99;6.86;1;0;0;0;0;1;0;1
4619;5;1;0;24.46;0.52;1;0;0;0;0;1;1;0
4620;0;0;1;51.43;6.71;1;0;0;0;0;1;0;1
4621;1;0;0;80.02;0.54;1;0;0;0;0;1;1;0
4622;1;0;0;68.3;0.69;1;0;0;0;0;1;1;0
4623;0;0;1;64.56;7.24;1;0;0;0;0;1;0;1
4624;1;0;1;72.1;1.18;1;0;0;0;0;1;0;1
4625;0;0;1;63.2;5.82;1;0;0;0;0;1;0;1
4626;0;0;1;89.22;6.96;1;0;0;0;0;1;0;1
4627;0;1;1;63.22;7.14;1;0;0;0;0;1;0;1
4628;0;0;1;45.93;8.57;1;0;0;0;0;1;0;1
4629;0;1;1;51.15;7.36;1;0;0;0;0;1;0;1
4630;0;0;1;20.1;7.33;1;0;0;0;0;1;0;1
4631;0;0;1;71.12;6.11;1;0;0;0;0;1;0;1
4632;0;0;1;33.5;7.28;1;0;0;0;0;1;0;1
4633;0;0;1;9.52;5.83;1;0;0;0;1;0;0;1
4634;1;0;0;88.56;0.54;1;0;0;0;1;0;1;0
