;ShotType;Competition;PlayerType;Transition;TwoLegged;Movement;Angle;Distance
3683;0;5;2;0;1;1;86.6;7.03
3684;0;5;2;0;1;1;26.04;5.86
3685;0;5;2;0;1;1;87.01;6.97
3686;0;5;2;0;1;1;27.79;2.3
3687;1;5;2;0;0;2;59.07;0.81
3688;4;5;3;0;1;1;55.84;0.65
3689;3;5;1;0;1;1;84.32;2.58
3690;4;5;1;0;1;1;38.52;0.26
3691;0;5;1;0;1;1;0.48;6.39
3692;0;5;1;0;1;1;89.57;5.36
3693;0;5;1;0;1;1;5.7;4.86
3694;0;5;2;0;1;1;0.0;9.14
3695;0;5;2;0;1;1;28.65;5.14
3696;2;5;2;0;0;2;61.9;1.46
3697;0;5;2;0;1;1;26.5;7.2
3698;2;5;2;0;0;2;45.14;1.89
3699;0;5;2;0;1;1;77.37;7.08
3700;0;5;2;0;1;1;33.84;7.5
3701;2;5;2;1;0;2;62.89;1.62
3702;3;5;2;0;1;1;8.23;3.74
3703;1;5;2;0;0;2;86.49;2.42
3704;0;5;1;0;1;1;56.62;7.12
3705;0;5;1;1;1;1;65.9;7.22
3706;0;5;1;0;1;1;84.85;7.05
3707;0;5;2;0;1;1;36.51;6.21
3708;0;5;2;0;1;1;64.97;7.09
3709;1;5;2;0;1;1;69.35;1.03
3710;0;5;2;0;1;1;84.33;6.41
3711;1;5;2;1;0;2;60.52;0.74
3712;0;5;3;0;1;1;64.79;5.15
3713;0;5;3;0;1;1;70.72;4.2
3714;0;5;2;0;1;1;0.41;7.47
3715;0;5;2;0;1;1;89.89;6.91
3716;0;5;2;0;1;1;48.47;7.37
3717;0;5;2;0;1;1;80.31;6.96
3718;0;5;1;0;1;1;88.15;7.08
3719;0;5;1;0;1;1;41.31;7.22
3720;0;5;1;0;1;1;34.08;7.27
3721;0;5;2;0;1;1;80.31;6.96
3722;0;5;2;1;1;1;74.78;6.72
3723;1;5;2;0;0;3;62.44;0.79
3724;0;5;2;0;1;1;61.29;7.15
3725;0;5;2;0;1;1;20.64;5.62
3726;5;5;3;0;1;1;46.07;0.45
3727;0;5;2;0;1;1;60.37;1.17
3728;5;5;2;1;1;1;10.49;0.59
3729;3;5;3;0;1;1;69.07;1.32
3730;3;5;3;1;1;1;61.43;1.1
3731;3;5;2;0;1;1;60.91;0.86
3732;4;5;3;0;1;1;75.89;0.39
3733;2;5;3;0;0;3;85.71;4.14
3734;0;5;1;0;1;1;82.08;3.03
3735;0;5;1;0;1;1;86.3;5.64
3736;0;5;1;0;1;1;29.35;7.21
3737;0;5;1;0;1;1;18.11;7.24
3738;0;5;1;0;1;1;0.85;7.2
3739;0;5;1;0;1;1;66.68;7.18
3740;2;5;1;0;0;2;74.63;1.78
3741;0;5;1;0;1;1;80.91;0.6
3742;0;5;1;0;1;1;34.78;7.33
3743;0;5;1;0;1;1;87.84;5.36
3744;1;5;1;0;1;1;40.26;0.83
3745;0;5;2;0;1;1;42.59;7.44
3746;1;5;2;0;0;2;80.02;0.54
3747;0;5;2;0;1;1;51.55;7.25
3748;0;5;2;0;1;1;88.02;2.73
3749;0;5;2;0;1;1;45.73;8.08
3750;0;5;2;0;1;1;26.04;5.86
3751;0;5;2;0;1;1;19.4;7.58
3752;0;5;2;0;1;1;54.79;7.54
3753;1;5;2;0;0;2;80.02;0.54
3754;0;5;2;0;1;1;4.84;8.25
3755;1;5;2;0;0;3;75.14;1.0
3756;1;5;2;0;0;3;77.03;0.66
3757;0;5;2;0;1;1;61.65;6.21
3758;1;5;2;0;1;1;64.77;0.47
3759;1;5;2;0;1;1;73.83;0.73
3760;0;5;2;0;1;1;26.31;7.61
3761;0;5;2;0;1;1;45.22;7.4
3762;0;5;2;1;1;1;79.05;6.17
3763;1;5;2;0;0;2;0.0;0.79
3764;0;5;2;0;1;1;35.26;7.24
3765;0;5;2;0;1;1;49.06;7.38
3766;0;5;2;0;1;1;5.44;7.34
3767;0;5;2;0;1;1;60.95;7.29
3768;0;5;2;0;1;1;32.42;7.89
3769;1;5;2;1;0;2;67.79;1.39
3770;0;5;2;0;1;1;42.83;7.25
3771;0;5;2;0;1;1;27.25;7.25
3772;0;5;2;0;1;1;85.98;1.34
3773;5;5;2;0;1;1;67.57;0.81
3774;0;5;2;0;1;1;71.17;0.79
3775;1;5;2;0;1;1;67.71;1.1
3776;0;5;2;0;1;1;88.55;6.91
3777;1;5;2;0;1;1;72.34;0.84
3778;0;5;2;1;1;1;56.5;7.2
3779;0;5;2;0;1;1;88.02;2.73
3780;5;5;2;0;1;1;88.4;0.48
3781;3;5;2;1;1;1;72.93;2.52
3782;0;5;3;0;1;1;14.51;7.27
3783;4;5;3;0;1;1;27.03;0.59
3784;3;5;3;0;1;1;89.12;2.63
3785;0;5;3;0;1;1;67.59;5.33
3786;3;5;3;0;1;1;9.51;1.3
3787;0;5;3;0;1;1;35.16;7.16
3788;0;5;3;1;1;1;4.5;6.14
3789;0;5;3;0;1;1;66.67;4.73
3790;3;5;3;0;1;1;50.76;0.83
3791;0;5;3;1;1;1;0.0;3.81
3792;0;5;1;0;1;1;43.27;7.89
3793;0;5;1;0;1;1;60.75;7.25
3794;0;5;1;0;1;1;87.86;6.86
3795;0;5;1;0;1;1;71.93;3.78
3796;0;5;1;0;1;1;38.65;7.29
3797;0;5;1;0;1;1;35.27;7.7
3798;0;5;3;0;1;1;29.76;5.5
3799;0;5;1;0;1;1;29.25;2.08
3800;0;5;1;0;1;1;44.93;7.28
3801;0;5;1;0;1;1;10.99;1.69
3802;5;5;1;0;1;1;71.09;0.62
3803;2;5;1;0;0;2;19.89;0.16
3804;3;5;1;0;1;1;18.49;1.69
3805;1;5;1;0;1;1;80.91;0.6
3806;0;5;1;0;1;1;82.33;1.51
3807;1;5;2;0;0;2;0.0;1.01
3808;0;5;2;1;1;1;0.39;7.9
3809;2;5;2;0;0;2;44.44;9.18
3810;0;5;2;0;1;1;35.08;3.08
3811;0;5;2;0;1;1;1.13;8.17
3812;1;5;2;0;0;2;60.24;2.47
3813;0;5;2;0;1;1;36.07;7.64
3814;1;5;2;1;1;1;68.3;0.69
3815;0;5;2;0;1;1;66.74;7.06
3816;0;5;2;0;1;1;30.82;7.32
3817;1;5;2;0;0;2;63.96;1.07
3818;3;5;1;0;1;1;25.98;2.2
3819;0;5;1;1;1;1;57.92;5.75
3820;3;5;1;0;1;1;37.49;1.41
3821;0;5;1;0;1;1;70.53;3.35
3822;0;5;1;0;1;1;30.67;7.25
3823;1;5;1;0;1;1;20.99;1.2
3824;2;5;1;1;0;2;20.31;0.62
3825;1;5;2;0;0;2;25.27;0.88
3826;1;5;2;0;0;2;74.45;1.56
3827;0;5;2;0;1;1;29.46;7.41
3828;1;5;2;0;0;3;72.1;1.18
3829;1;5;2;0;0;2;71.17;0.79
3830;0;5;2;0;1;1;1.61;7.64
3831;0;5;2;0;1;1;1.67;7.37
3832;1;5;2;0;0;2;83.31;0.81
3833;0;5;2;1;1;1;16.93;7.36
3834;0;5;2;0;1;1;18.02;5.2
3835;0;5;2;0;1;1;25.18;7.3
3836;0;5;2;1;1;1;23.85;7.29
3837;0;5;2;0;1;1;28.03;7.18
3838;0;5;2;0;1;1;23.81;7.17
3839;0;5;2;0;1;1;46.55;5.46
3840;0;5;1;0;1;1;48.01;7.06
3841;2;5;1;0;1;1;66.03;0.76
3842;3;5;1;0;1;1;37.57;2.02
3843;0;5;2;0;1;1;86.6;7.03
3844;2;5;2;0;0;3;42.56;1.66
3845;0;5;2;0;1;1;33.85;7.31
3846;0;5;2;0;1;1;49.2;7.15
3847;2;5;2;1;0;1;17.02;0.55
3848;2;5;2;0;0;2;8.16;1.51
3849;2;5;2;0;0;3;68.52;3.05
3850;0;5;2;0;1;1;40.26;7.46
3851;2;5;2;0;0;3;49.99;3.08
3852;0;5;2;0;1;1;34.81;7.13
3853;2;5;2;0;0;3;70.56;2.39
3854;2;5;2;0;0;3;64.71;1.48
3855;1;5;2;1;0;2;55.92;0.84
3856;5;5;2;0;1;1;62.05;0.55
3857;0;5;2;0;1;1;52.08;0.68
3858;0;5;2;0;1;1;45.23;7.32
3859;0;5;2;0;1;1;30.96;7.39
3860;0;5;2;0;1;1;9.84;5.01
3861;0;5;2;0;1;1;88.35;7.02
3862;0;5;2;0;1;1;1.06;2.89
3863;0;5;2;0;1;1;36.3;6.06
3864;0;5;2;0;1;1;29.66;8.66
3865;0;5;2;0;1;1;69.55;7.2
3866;0;5;2;0;1;1;88.31;6.86
3867;1;5;2;1;0;2;62.05;0.55
3868;0;5;2;0;1;1;27.07;7.18
3869;2;5;2;1;1;1;69.35;0.57
3870;4;5;2;0;1;1;77.03;0.66
3871;0;5;2;0;1;1;44.93;7.21
3872;1;5;2;0;0;2;74.31;0.95
3873;0;5;2;0;1;1;53.54;5.6
3874;0;5;2;1;1;1;75.28;1.22
3875;0;5;2;0;1;1;41.88;7.14
3876;1;5;2;0;0;3;62.56;0.91
3877;0;5;2;0;1;1;40.69;7.72
3878;0;5;2;0;1;1;18.22;5.65
3879;0;5;2;0;1;1;2.48;7.42
3880;3;5;1;0;1;1;61.07;1.53
3881;4;5;1;0;1;1;0.0;0.2
3882;4;5;1;0;1;1;64.48;0.59
3883;0;5;1;0;1;1;89.81;4.13
3884;0;5;2;0;1;1;19.64;3.19
3885;0;5;1;1;1;1;46.7;7.36
3886;1;5;1;0;1;1;69.35;1.03
3887;0;5;1;0;1;1;48.91;6.04
3888;4;5;1;0;1;1;14.86;0.21
3889;0;5;1;0;1;1;0.0;1.87
3890;0;5;1;0;1;1;84.81;6.99
3891;0;5;2;0;1;1;2.52;7.32
3892;2;5;2;0;0;2;37.99;1.83
3893;0;5;2;0;1;1;33.38;7.21
3894;0;5;2;0;1;1;59.22;7.23
3895;0;5;2;0;1;1;32.02;7.48
3896;0;5;2;0;1;1;51.82;7.91
3897;0;5;2;0;1;1;23.35;7.43
3898;0;5;2;0;1;1;20.5;7.34
3899;1;5;2;0;1;1;36.52;0.72
3900;1;5;2;0;1;1;69.83;0.74
3901;0;5;2;0;1;1;66.29;7.2
3902;0;5;2;0;1;1;83.84;6.9
3903;3;5;2;0;1;1;19.38;3.07
3904;1;5;2;1;1;1;62.56;0.91
3905;0;5;2;0;1;1;46.32;3.33
3906;0;5;2;0;1;1;52.16;6.65
3907;1;5;2;1;1;1;64.77;0.47
3908;4;5;2;0;1;1;67.28;0.52
3909;2;5;2;1;1;1;64.77;0.47
3910;1;5;2;0;1;1;0.0;0.47
3911;1;5;2;1;0;2;56.84;0.96
3912;1;5;2;1;1;1;35.54;0.65
3913;2;5;2;0;0;2;56.0;1.23
3914;3;5;1;0;1;1;73.86;4.41
3915;0;5;1;0;1;1;89.55;5.14
3916;0;5;1;0;0;1;83.94;2.42
3917;3;5;1;0;1;1;88.69;4.13
3918;2;5;1;0;0;3;1.74;1.76
3919;0;5;1;1;0;2;36.94;2.14
3920;0;5;1;0;0;1;74.75;2.61
3921;0;5;1;0;1;1;13.34;2.09
3922;3;5;1;0;0;1;84.95;2.9
3923;5;5;1;0;1;1;6.49;0.47
3924;2;5;1;0;0;2;30.81;4.81
3925;0;5;1;0;1;1;14.99;7.46
3926;5;5;1;0;1;1;30.52;0.42
3927;0;5;1;0;1;1;11.64;6.64
3928;0;5;1;1;1;1;34.8;9.95
3929;0;5;1;0;1;1;31.48;7.18
3930;0;5;1;0;1;1;52.5;7.5
3931;0;5;1;0;1;1;7.68;7.21
3932;3;5;3;0;1;1;87.28;1.98
3933;0;5;3;0;1;1;41.94;0.56
3934;0;5;3;0;1;1;85.73;1.99
3935;4;5;3;1;1;1;4.46;0.69
3936;4;5;3;0;1;1;66.54;0.64
3937;1;5;1;0;0;3;68.93;0.86
3938;1;5;1;0;0;2;72.93;0.5
3939;0;5;1;0;1;1;53.16;7.43
3940;1;5;1;0;0;2;79.56;0.82
3941;0;5;1;0;1;1;89.24;7.07
3942;0;5;1;0;1;1;0.8;7.69
3943;0;5;1;0;1;1;71.58;7.11
3944;0;5;1;0;1;1;88.62;6.16
3945;0;5;1;0;1;1;63.6;7.24
3946;0;5;3;0;1;1;84.51;4.36
3947;3;5;3;0;1;1;67.68;2.37
3948;1;5;3;1;1;1;62.28;0.67
3949;0;5;3;0;1;1;48.61;4.78
3950;0;5;3;0;1;1;0.69;4.46
3951;0;5;3;0;1;1;72.34;0.84
3952;0;5;1;0;1;1;74.93;0.78
3953;5;5;1;0;1;1;74.55;0.56
3954;2;5;1;0;1;1;74.31;0.95
3955;3;5;1;0;1;1;9.13;1.35
3956;0;5;2;0;1;1;68.16;2.14
3957;0;5;2;0;1;1;89.49;4.55
3958;2;5;2;0;0;2;27.22;3.98
3959;2;5;2;0;0;2;58.97;2.06
3960;0;5;2;1;1;1;22.13;7.25
3961;0;5;2;0;1;1;32.68;7.34
3962;1;5;2;1;0;2;71.17;0.79
3963;1;5;2;0;0;2;29.04;0.66
3964;0;5;2;0;1;1;66.2;2.63
3965;1;5;2;0;0;2;7.47;1.24
3966;0;5;2;0;1;1;3.08;7.97
3967;2;5;2;0;0;2;51.84;3.2
3968;1;5;2;0;1;1;86.99;6.92
3969;1;5;2;1;0;2;72.2;1.01
3970;0;5;2;1;0;2;29.62;0.54
3971;0;5;2;0;1;1;87.9;6.97
3972;0;5;2;0;1;1;89.89;6.96
3973;0;5;2;0;1;1;60.12;7.11
3974;0;5;2;0;1;1;54.26;7.26
3975;2;5;2;0;0;3;24.85;4.08
3976;2;5;2;1;0;2;45.9;0.52
3977;2;5;2;0;0;1;78.94;0.49
3978;0;5;2;0;1;1;44.33;7.28
3979;0;5;2;0;1;1;22.75;7.34
3980;0;5;2;0;1;1;42.91;7.55
3981;2;5;2;0;0;2;27.95;2.06
3982;2;5;2;0;0;2;29.7;4.76
3983;0;5;2;0;1;1;42.52;7.21
3984;0;5;3;0;1;1;60.91;0.86
3985;0;5;1;0;1;1;33.14;7.25
3986;3;5;1;1;1;1;22.95;0.69
3987;5;5;1;1;1;1;37.61;0.53
3988;0;5;1;0;1;1;87.23;4.18
3989;3;5;1;0;1;1;79.96;3.32
3990;2;5;1;0;0;3;53.81;2.26
3991;0;5;1;0;1;1;1.68;7.31
3992;0;5;1;0;1;1;43.73;7.28
3993;0;5;1;1;1;1;34.43;7.3
3994;0;5;2;0;1;1;12.59;4.18
3995;2;5;2;0;0;2;28.04;1.94
3996;0;5;2;0;1;1;87.7;5.04
3997;3;5;2;0;1;1;88.2;0.43
3998;0;5;2;1;1;1;59.43;7.28
3999;0;5;2;0;1;1;87.01;6.97
4000;0;5;2;0;1;1;26.69;7.16
4001;1;5;2;0;0;2;52.04;1.29
4002;0;5;2;0;1;1;34.84;4.97
4003;0;5;2;0;1;1;48.55;7.22
4004;5;5;3;0;1;1;69.35;0.57
4005;0;5;3;0;1;1;33.22;6.36
4006;1;5;3;0;1;1;62.28;0.67
4007;3;5;3;0;1;1;20.4;1.54
4008;1;5;3;0;1;1;28.64;0.78
4009;0;5;2;1;1;1;45.62;6.37
4010;0;5;2;0;1;1;48.88;5.55
4011;0;5;2;0;1;1;6.21;2.48
4012;0;5;2;0;1;1;77.97;6.13
4013;1;5;2;0;0;3;77.5;0.93
4014;0;5;2;0;1;1;75.58;7.08
4015;1;5;2;0;0;2;71.22;0.96
4016;0;5;2;0;1;1;46.99;7.4
4017;0;5;2;0;1;1;86.28;4.78
4018;1;5;1;1;0;2;8.23;0.75
4019;0;5;1;0;1;1;84.81;6.99
4020;0;5;1;0;1;1;0.42;7.36
4021;3;5;1;0;1;1;4.25;1.44
4022;0;5;1;1;1;1;31.84;6.7
4023;3;5;1;0;1;1;73.4;2.4
4024;1;5;1;1;1;1;71.17;0.79
4025;2;5;1;0;0;3;56.09;2.39
4026;1;5;1;0;0;3;35.54;0.65
4027;0;5;1;0;1;1;51.07;6.75
4028;0;5;1;0;1;1;16.58;2.06
4029;0;5;1;0;1;1;55.07;7.12
4030;0;5;1;0;1;1;27.15;6.34
4031;0;5;1;0;1;1;87.41;6.86
4032;0;5;2;0;1;1;21.5;7.16
4033;0;5;2;1;1;1;43.17;7.44
4034;0;5;2;0;1;1;21.08;5.06
4035;0;5;2;0;1;1;4.13;4.47
4036;5;5;1;0;1;1;85.69;0.54
4037;0;5;1;0;1;1;8.87;0.69
4038;0;5;1;0;1;1;58.67;6.08
4039;0;5;1;0;1;1;83.11;7.07
4040;0;5;2;0;1;1;87.01;6.97
4041;0;5;2;1;1;1;38.06;7.3
4042;0;5;1;0;1;1;69.83;0.74
4043;1;5;1;1;1;1;53.76;0.8
4044;0;5;1;0;1;1;67.28;0.52
4045;0;5;1;0;1;1;71.17;0.79
4046;3;5;1;0;0;1;9.13;1.35
4047;0;5;1;0;1;1;51.88;7.22
4048;0;5;1;0;1;1;65.42;2.3
4049;0;5;1;0;1;1;63.56;2.87
4050;1;5;1;0;0;3;4.14;0.74
4051;0;5;1;0;1;1;57.65;6.21
4052;0;5;1;0;1;1;46.35;7.63
4053;3;5;1;0;1;1;57.01;0.77
4054;0;5;2;0;1;1;35.36;7.31
4055;0;5;2;0;1;1;35.3;6.12
4056;0;5;2;0;1;1;30.61;7.68
4057;0;5;2;0;1;1;38.71;7.37
4058;0;5;2;0;1;1;83.11;7.07
4059;0;5;2;0;1;1;38.91;7.25
4060;0;5;2;0;1;1;39.18;7.21
4061;1;5;2;1;0;2;4.84;0.63
4062;0;5;2;0;1;1;45.54;7.13
4063;1;5;2;0;0;2;72.34;0.84
4064;0;5;1;0;1;1;33.84;7.5
4065;0;5;1;0;1;1;60.12;7.11
4066;0;5;1;1;1;1;80.53;7.11
4067;0;5;1;0;1;1;85.28;7.04
4068;0;5;1;0;1;1;83.99;3.99
4069;0;5;1;0;1;1;89.03;3.96
4070;0;5;1;0;1;1;24.6;5.02
4071;0;5;1;0;1;1;23.22;2.45
4072;0;5;1;0;1;1;0.51;6.02
4073;0;5;1;0;1;1;58.78;7.14
4074;3;5;1;0;1;1;9.51;1.3
4075;3;5;1;0;1;1;6.35;1.94
4076;0;5;1;0;1;1;0.0;7.42
4077;0;5;1;0;1;1;61.5;7.19
4078;1;5;1;0;0;3;82.29;0.7
4079;0;5;1;0;1;1;47.34;7.21
4080;0;5;1;0;1;1;71.63;4.91
4081;1;5;2;1;0;2;55.84;0.65
4082;0;5;2;0;1;1;32.68;7.34
4083;0;5;2;1;1;1;41.07;7.34
4084;0;5;2;0;1;1;45.03;3.03
4085;1;5;2;0;0;2;72.56;0.67
4086;0;5;2;0;1;1;57.98;5.56
4087;2;5;2;0;0;3;14.57;4.05
4088;0;5;2;0;1;1;44.33;7.21
4089;0;5;2;0;1;1;79.56;0.82
4090;0;5;2;0;1;1;45.81;7.4
4091;4;5;2;0;1;1;84.71;1.02
4092;2;5;2;0;0;3;83.76;3.34
4093;3;5;2;0;1;1;79.56;0.82
4094;0;5;2;0;1;1;1.27;7.26
4095;0;5;2;0;1;1;0.0;7.96
4096;1;5;2;0;1;1;84.71;1.02
4097;0;5;2;0;1;1;8.33;5.92
4098;0;5;2;0;1;1;88.31;6.86
4099;1;5;1;0;1;1;45.58;0.75
4100;1;5;1;0;1;1;49.7;0.56
4101;1;5;1;0;1;1;74.93;0.78
4102;0;5;1;0;1;1;45.76;0.6
4103;0;5;3;0;1;1;45.15;1.81
4104;1;5;3;0;1;1;59.62;0.93
4105;0;5;3;1;1;1;88.3;4.98
4106;0;5;3;0;1;1;50.48;3.19
4107;0;5;3;0;1;1;5.63;4.91
4108;0;5;2;0;1;1;40.6;3.46
4109;2;5;2;0;0;3;14.07;1.76
4110;1;5;2;1;0;2;4.84;0.63
4111;0;5;2;1;1;1;80.76;0.92
4112;2;5;2;0;0;2;88.45;3.48
4113;2;5;2;0;0;3;63.97;3.16
4114;0;5;2;0;1;1;72.66;7.18
4115;3;5;1;0;1;1;75.89;0.83
4116;3;5;1;0;1;1;43.97;1.85
4117;0;5;1;0;1;1;22.91;4.95
4118;1;5;1;0;1;1;71.09;0.62
4119;3;5;1;0;1;1;0.0;1.76
4120;3;5;1;0;0;1;3.83;1.61
4121;0;5;1;1;1;1;62.28;0.67
4122;0;5;2;0;1;1;51.44;6.37
4123;0;5;2;0;1;1;88.02;4.29
4124;0;5;2;0;1;1;81.75;7.04
4125;0;5;2;0;1;1;46.43;7.25
4126;0;5;2;1;1;1;0.42;7.31
4127;0;5;2;1;1;1;21.19;7.26
4128;0;5;2;0;1;1;46.11;7.36
4129;0;5;1;0;1;1;37.83;7.69
4130;0;5;1;0;1;1;40.39;7.19
4131;0;5;1;0;1;1;4.25;7.22
4132;0;5;1;0;1;1;86.6;7.03
4133;0;5;1;0;1;1;54.23;0.99
4134;4;5;1;0;1;1;29.62;0.54
4135;3;5;1;0;1;1;74.93;0.78
4136;1;5;1;0;1;1;38.52;0.6
4137;0;5;2;0;1;1;2.29;4.03
4138;1;5;2;0;0;2;74.93;0.78
4139;0;5;2;0;1;1;86.54;6.92
4140;0;5;2;0;1;1;41.35;7.3
4141;3;5;2;0;1;1;62.56;0.91
4142;1;5;2;1;1;1;77.03;0.66
4143;1;5;2;0;1;1;70.9;2.1
4144;0;5;2;1;1;1;61.55;6.64
4145;0;5;2;0;1;1;17.58;7.27
4146;0;5;2;0;1;1;55.79;7.26
4147;0;5;2;0;1;1;53.76;7.17
4148;0;5;2;0;1;1;53.62;7.78
4149;0;5;3;0;1;1;78.0;0.71
4150;5;5;3;0;1;1;64.77;0.47
4151;3;5;3;1;1;1;81.27;0.98
4152;3;5;3;0;1;1;89.14;2.68
4153;5;5;3;0;1;1;18.83;0.5
4154;3;5;1;0;0;1;29.91;1.29
4155;1;5;1;1;0;2;51.36;0.75
4156;0;5;1;0;1;1;17.58;7.27
4157;0;5;1;0;1;1;21.11;5.35
4158;0;5;1;0;1;1;62.82;1.39
4159;0;5;1;0;1;1;64.28;0.71
4160;3;5;1;0;1;1;65.38;1.0
4161;0;5;1;0;1;1;29.51;7.29
4162;0;5;2;0;1;1;30.51;8.55
4163;0;5;2;1;1;1;45.81;7.4
4164;0;5;2;1;1;1;40.75;7.3
4165;0;5;2;0;1;1;83.44;6.96
4166;3;5;2;1;1;1;17.66;2.47
4167;0;5;2;1;1;1;6.37;6.76
4168;0;5;2;0;1;1;26.17;3.76
4169;0;5;2;0;1;1;3.84;5.6
4170;0;5;2;0;1;1;6.5;5.68
4171;0;5;2;0;1;1;18.22;5.65
4172;0;5;3;0;1;1;74.55;0.56
4173;0;5;3;0;1;1;32.24;5.52
4174;0;5;3;0;1;1;68.19;1.56
4175;0;5;2;0;1;1;0.0;1.92
4176;1;5;2;0;0;3;72.34;0.84
4177;0;5;2;1;1;1;54.36;7.19
4178;0;5;2;1;1;1;20.62;6.08
4179;0;5;2;0;1;1;76.7;4.62
4180;1;5;2;1;0;2;77.5;0.93
4181;0;5;2;0;1;1;63.95;7.57
4182;0;5;2;0;1;1;46.11;7.36
4183;0;5;2;0;1;1;88.35;7.02
4184;3;5;2;0;1;1;25.0;7.35
4185;0;5;2;1;1;1;40.11;7.23
4186;0;5;1;0;1;1;88.76;6.86
4187;1;5;1;1;0;2;78.0;0.71
4188;1;5;2;1;0;2;73.83;0.73
4189;1;5;2;0;0;2;63.96;1.07
4190;0;5;2;0;1;1;73.3;5.76
4191;1;5;2;1;0;2;64.28;0.71
4192;0;5;1;0;1;1;53.67;7.25
4193;0;5;1;1;1;1;89.89;6.91
4194;0;5;1;1;1;1;79.0;6.99
4195;0;5;1;0;1;1;87.47;7.02
4196;0;5;1;0;1;1;52.4;7.3
4197;0;5;1;1;1;1;49.15;7.22
4198;0;5;1;0;1;1;77.92;1.48
4199;4;5;1;0;1;1;48.67;0.14
4200;3;5;1;1;1;1;86.27;1.45
4201;0;5;1;0;1;1;13.18;0.71
4202;0;5;1;0;1;1;14.59;7.44
4203;3;5;3;0;1;1;66.92;1.34
4204;3;5;3;0;1;1;8.38;1.84
4205;0;5;3;0;1;1;11.35;1.63
4206;0;5;3;0;1;1;4.84;0.63
4207;1;5;1;0;0;3;50.89;1.17
4208;0;5;1;0;1;1;87.65;4.93
4209;0;5;1;0;1;1;45.54;7.13
4210;0;5;1;0;1;1;83.73;0.86
4211;0;5;1;0;1;1;33.85;7.31
4212;0;5;1;0;1;1;64.56;7.24
4213;0;5;2;0;1;1;17.08;8.21
4214;2;5;2;1;0;2;41.86;2.73
4215;1;5;2;1;0;2;68.3;0.69
4216;0;5;2;1;1;1;61.7;7.24
4217;2;5;2;0;0;1;45.87;2.69
4218;2;5;2;0;0;2;36.94;2.14
4219;0;5;3;0;1;1;37.47;7.31
4220;5;5;2;0;1;1;14.25;0.65
4221;1;5;2;0;1;1;81.66;0.65
4222;0;5;1;1;1;1;41.88;7.14
4223;0;5;2;0;1;1;37.47;7.31
4224;0;5;1;1;1;1;24.73;4.61
4225;0;5;1;0;1;1;87.27;6.49
4226;0;5;1;0;1;1;44.93;7.28
4227;0;5;1;0;1;1;14.1;7.26
4228;0;5;1;0;1;1;84.87;2.26
4229;4;5;1;0;1;1;77.6;0.44
4230;1;5;1;0;0;3;16.05;1.16
4231;0;5;1;0;1;1;88.65;6.27
4232;0;5;2;0;1;1;89.45;7.07
4233;0;5;2;1;1;1;8.79;3.85
4234;0;5;2;0;1;1;56.61;7.31
4235;0;5;2;0;1;1;6.73;5.03
4236;1;5;2;0;0;2;54.55;1.18
4237;0;5;2;1;1;1;25.09;5.81
4238;0;5;2;0;1;1;31.97;7.28
4239;1;5;2;1;0;2;52.99;0.87
4240;0;5;2;0;1;1;82.73;7.13
4241;0;5;2;0;1;1;80.1;7.12
4242;0;5;2;0;1;1;1.62;7.58
4243;0;5;2;0;1;1;50.24;7.39
4244;0;5;2;0;1;1;88.8;5.79
4245;0;5;2;0;1;1;25.6;6.08
4246;0;5;2;0;1;1;0.83;7.36
4247;0;5;2;0;1;1;87.49;7.08
4248;4;5;3;1;1;1;45.76;0.6
4249;3;5;3;0;1;1;26.71;1.31
4250;4;5;3;0;1;1;84.62;0.43
4251;3;5;3;0;1;1;76.23;2.21
4252;3;5;3;0;1;1;23.28;1.63
4253;0;5;3;0;1;1;83.18;4.42
4254;0;5;3;0;1;1;0.66;4.67
4255;3;5;3;0;1;1;16.0;1.55
4256;3;5;3;0;1;1;50.76;0.83
4257;3;5;3;0;0;1;1.59;1.93
4258;3;5;3;0;1;1;86.41;2.36
4259;1;5;3;0;1;1;72.69;1.4
4260;0;5;3;1;1;1;61.7;7.24
4261;3;5;1;0;1;1;60.27;2.04
4262;0;5;1;0;1;1;46.1;7.44
4263;3;5;1;0;1;1;25.75;1.48
4264;0;5;2;0;1;1;39.73;7.54
4265;2;5;2;1;0;2;50.81;3.39
4266;0;5;2;0;1;1;50.42;7.92
4267;1;5;2;1;0;2;74.93;0.78
4268;0;5;2;0;1;1;52.74;7.27
4269;3;5;3;0;1;1;59.21;2.18
4270;3;5;3;0;1;1;62.82;1.39
4271;0;5;3;0;1;1;0.0;2.41
4272;1;5;3;0;1;1;5.29;0.58
4273;0;5;3;0;1;1;6.07;2.53
4274;0;5;3;0;1;1;6.52;5.19
4275;0;5;3;0;1;1;59.97;0.62
4276;0;5;3;0;1;1;2.94;7.32
4277;3;5;3;0;1;1;83.66;2.32
4278;0;5;3;0;1;1;33.03;7.37
4279;0;5;1;0;1;1;62.05;7.1
4280;0;5;1;0;0;1;60.52;0.74
4281;0;5;1;0;0;2;15.35;2.83
4282;1;5;1;0;0;2;55.01;0.92
4283;0;5;2;0;1;1;33.15;7.44
4284;0;5;2;0;1;1;89.22;6.91
4285;0;5;2;0;1;1;88.77;6.91
4286;0;5;2;0;1;1;52.08;6.11
4287;0;5;2;0;1;1;89.17;6.48
4288;0;5;2;0;1;1;43.92;4.09
4289;0;5;2;0;1;1;86.99;6.92
